[2021-05-22 18:40:35.935] Starting up round ID 28.
 - -------------------------
[2021-05-22 19:56:58.508] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 53, 2))
[2021-05-22 19:58:50.185] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (214, 57, 2))
[2021-05-22 19:58:54.319] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (213, 57, 2))
[2021-05-22 19:58:58.430] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (212, 57, 2))
[2021-05-22 19:59:02.468] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (211, 57, 2))
[2021-05-22 19:59:36.933] CRAFT: The iron door crafted by Alex Magnus Primeiro at (Wasteland (211, 61, 2))
[2021-05-22 19:59:37.215] CRAFT: The floor tile crafted by Miguel Hastings at (Wasteland (168, 214, 2))
[2021-05-22 20:16:15.373] CRAFT: The turret frame crafted by Miguel Hastings at (Caves (167, 211, 2))
[2021-05-22 20:16:41.182] CRAFT: The metal rod crafted by Miguel Hastings at (Wasteland (168, 212, 2))
[2021-05-22 20:16:49.514] CRAFT: The bone satchel crafted by Dr Oswald Casket at (Wasteland (53, 195, 2))
[2021-05-22 20:16:50.716] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (168, 211, 2))
[2021-05-22 20:18:16.700] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (168, 210, 2))
[2021-05-22 20:18:29.285] CRAFT: The metal rod crafted by Miguel Hastings at (Wasteland (168, 212, 2))
[2021-05-22 20:18:47.369] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (168, 212, 2))
[2021-05-22 20:18:55.286] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (168, 213, 2))
[2021-05-22 20:19:21.588] CRAFT: The key crafted by Alex Magnus Primeiro at (Wasteland (209, 59, 2))
[2021-05-22 20:19:22.238] CRAFT: The �lock crafted by Alex Magnus Primeiro at (Wasteland (209, 59, 2))
[2021-05-22 20:19:22.814] CRAFT: The key crafted by Alex Magnus Primeiro at (Wasteland (209, 59, 2))
[2021-05-22 20:19:23.269] CRAFT: The �lock crafted by Alex Magnus Primeiro at (Wasteland (209, 59, 2))
[2021-05-22 20:20:11.141] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (168, 213, 2))
[2021-05-22 20:20:33.056] CRAFT: The metal rod crafted by Miguel Hastings at (Wasteland (167, 209, 2))
[2021-05-22 20:20:44.545] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (167, 209, 2))
[2021-05-22 20:20:53.147] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (168, 209, 2))
[2021-05-22 20:21:04.276] CRAFT: The floor tile crafted by Miguel Hastings at (Wasteland (168, 208, 2))
[2021-05-22 20:21:05.789] CRAFT: The floor tile crafted by Miguel Hastings at (Wasteland (168, 208, 2))
[2021-05-22 20:21:40.872] CRAFT: The floor tile crafted by Miguel Hastings at (Wasteland (169, 212, 2))
[2021-05-22 20:21:41.626] CRAFT: The floor tile crafted by Miguel Hastings at (Wasteland (169, 212, 2))
[2021-05-22 20:28:25.830] CRAFT: The metal rod crafted by Miguel Hastings at (Wasteland (167, 209, 2))
[2021-05-22 20:28:27.574] CRAFT: The duffel bag crafted by Makenna Coldsmith at (NCR (9, 205, 2))
[2021-05-22 20:28:33.208] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (167, 209, 2))
[2021-05-22 20:29:33.005] CRAFT: The grille crafted by Charlie Stroble at (Caves (158, 224, 2))
[2021-05-22 20:29:54.099] CRAFT: The sandstone brick crafted by Luicio Notav at (Wasteland (35, 237, 2))
[2021-05-22 20:29:59.156] CRAFT: The sandstone brick crafted by Luicio Notav at (Wasteland (35, 237, 2))
[2021-05-22 20:29:59.701] CRAFT: The sandstone brick crafted by Luicio Notav at (Wasteland (35, 237, 2))
[2021-05-22 20:30:00.318] CRAFT: The sandstone brick crafted by Luicio Notav at (Wasteland (35, 237, 2))
[2021-05-22 20:30:00.827] CRAFT: The sandstone brick crafted by Luicio Notav at (Wasteland (35, 237, 2))
[2021-05-22 20:30:02.487] CRAFT: The sandstone brick crafted by Luicio Notav at (Wasteland (35, 237, 2))
[2021-05-22 20:30:05.637] CRAFT: The sandstone brick crafted by Luicio Notav at (Wasteland (35, 237, 2))
[2021-05-22 20:30:27.134] CRAFT: The metal rod crafted by Luicio Notav at (NCR (38, 217, 2))
[2021-05-22 20:30:28.309] CRAFT: The metal rod crafted by Luicio Notav at (NCR (38, 217, 2))
[2021-05-22 20:32:17.369] CRAFT: The girder crafted by Miguel Hastings at (Caves (163, 224, 2))
[2021-05-22 20:32:25.611] CRAFT: The girder crafted by Miguel Hastings at (Caves (163, 223, 2))
[2021-05-22 20:32:32.976] CRAFT: The girder crafted by Miguel Hastings at (Caves (163, 222, 2))
[2021-05-22 20:32:40.701] CRAFT: The girder crafted by Miguel Hastings at (Caves (163, 221, 2))
[2021-05-22 20:33:08.604] CRAFT: The girder crafted by Miguel Hastings at (Caves (163, 221, 2))
[2021-05-22 20:34:45.296] CRAFT: The floor tile crafted by Miguel Hastings at (Brotherhood of Steel (164, 221, 2))
[2021-05-22 20:35:44.990] CRAFT: The grille crafted by Charlie Stroble at (Caves (159, 223, 2))
[2021-05-22 20:37:32.357] CRAFT: The girder crafted by Miguel Hastings at (Caves (159, 222, 2))
[2021-05-22 20:37:42.878] CRAFT: The girder crafted by Miguel Hastings at (Caves (159, 221, 2))
[2021-05-22 20:37:51.630] CRAFT: The girder crafted by Miguel Hastings at (Caves (160, 220, 2))
[2021-05-22 20:38:49.854] CRAFT: The girder crafted by Charlie Stroble at (Wasteland (159, 220, 2))
[2021-05-22 20:39:14.557] CRAFT: The table frame crafted by Miguel Hastings at (Caves (159, 223, 2))
[2021-05-22 20:39:52.357] CRAFT: The metal bars crafted by Miguel Hastings at (Caves (159, 223, 2))
[2021-05-22 20:40:02.786] CRAFT: The floor tile crafted by Miguel Hastings at (Caves (161, 223, 2))
[2021-05-22 20:40:03.432] CRAFT: The floor tile crafted by Miguel Hastings at (Caves (161, 223, 2))
[2021-05-22 20:40:06.735] CRAFT: The floor tile crafted by Miguel Hastings at (Caves (161, 223, 2))
[2021-05-22 20:40:26.007] CRAFT: The floor tile crafted by Miguel Hastings at (Caves (161, 221, 2))
[2021-05-22 20:40:26.499] CRAFT: The floor tile crafted by Miguel Hastings at (Caves (161, 221, 2))
[2021-05-22 20:40:27.103] CRAFT: The floor tile crafted by Miguel Hastings at (Caves (161, 221, 2))
[2021-05-22 20:40:48.798] CRAFT: The floor tile crafted by Miguel Hastings at (Caves (161, 220, 2))
[2021-05-22 20:41:10.216] CRAFT: The girder crafted by Miguel Hastings at (Caves (160, 219, 2))
[2021-05-22 20:44:18.994] CRAFT: The metal rod crafted by Monty Hoopengarner at (NCR (39, 217, 2))
[2021-05-22 20:55:34.694] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (169, 211, 2))
[2021-05-22 20:55:39.487] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (169, 212, 2))
[2021-05-22 20:55:45.483] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (169, 213, 2))
[2021-05-22 20:55:52.001] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (169, 210, 2))
[2021-05-22 20:55:57.646] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (169, 209, 2))
[2021-05-22 20:56:03.440] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (169, 208, 2))
[2021-05-22 20:56:22.368] CRAFT: The metal rod crafted by Miguel Hastings at (Brotherhood of Steel (170, 218, 2))
[2021-05-22 20:56:48.819] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (168, 208, 2))
[2021-05-22 20:56:53.807] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (167, 208, 2))
[2021-05-22 20:58:56.349] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (169, 214, 2))
[2021-05-22 20:59:02.817] CRAFT: The metal bars crafted by Miguel Hastings at (Wasteland (168, 214, 2))
[2021-05-22 20:59:04.627] CRAFT: The wooden pew crafted by Karson Metzer at (Village (40, 123, 2))
[2021-05-22 21:07:53.435] CRAFT: The mining satchel crafted by Jose Bebado at (Enclave (135, 24, 3))
[2021-05-22 21:08:42.973] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:08:44.545] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:09:16.121] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:09:16.996] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:09:17.670] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:09:18.447] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:09:33.710] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:09:34.428] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:09:34.855] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:09:35.285] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:09:36.787] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:09:36.789] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:24.107] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:24.684] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:25.549] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:25.990] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:26.400] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:26.836] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:27.249] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:27.709] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:28.209] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:28.657] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:49.219] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:49.661] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:50.052] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:50.480] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:50.812] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:51.213] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:51.884] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:52.281] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:52.731] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:10:53.195] CRAFT: The metal parts crafted by Erika Miller at (Followers of the Apocalypse (89, 58, 3))
[2021-05-22 21:14:22.519] CRAFT: The girder crafted by Josef Polson at (Wasteland (26, 192, 2))
[2021-05-22 21:16:08.706] CRAFT: The sink crafted by Karson Metzer at (Wasteland (52, 129, 2))
[2021-05-22 21:17:05.357] CRAFT: The wooden barricade crafted by Karson Metzer at (Wasteland (60, 121, 2))
[2021-05-22 21:17:12.421] CRAFT: The wooden barricade crafted by Karson Metzer at (Wasteland (60, 120, 2))
[2021-05-22 21:17:29.512] CRAFT: The wooden barricade crafted by Karson Metzer at (Wasteland (60, 119, 2))
[2021-05-22 21:17:36.031] CRAFT: The medical airlock assembly crafted by Erika Miller at (Followers of the Apocalypse (84, 55, 2))
[2021-05-22 21:17:36.130] CRAFT: The wooden barricade crafted by Karson Metzer at (Wasteland (60, 118, 2))
[2021-05-22 21:17:44.932] CRAFT: The medical airlock assembly crafted by Erika Miller at (Followers of the Apocalypse (85, 55, 2))
[2021-05-22 21:18:12.265] CRAFT: The wooden plank floor tile crafted by Karson Metzer at (Wasteland (52, 117, 2))
[2021-05-22 21:18:13.234] CRAFT: The wooden plank floor tile crafted by Karson Metzer at (Wasteland (52, 117, 2))
[2021-05-22 21:18:23.840] CRAFT: The wooden plank floor tile crafted by Karson Metzer at (Wasteland (52, 117, 2))
[2021-05-22 21:18:23.841] CRAFT: The wooden plank floor tile crafted by Karson Metzer at (Wasteland (52, 117, 2))
[2021-05-22 21:18:44.382] CRAFT: The turret frame crafted by Miguel Hastings at (Wasteland (174, 212, 2))
[2021-05-22 21:19:10.913] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (173, 211, 2))
[2021-05-22 21:19:13.469] CRAFT: The sandstone brick crafted by Karson Metzer at (Wasteland (60, 117, 2))
[2021-05-22 21:19:14.631] CRAFT: The sandstone brick crafted by Karson Metzer at (INVALID LOCATION)
[2021-05-22 21:19:14.927] CRAFT: The sandstone brick crafted by Karson Metzer at (INVALID LOCATION)
[2021-05-22 21:19:15.287] CRAFT: The sandstone brick crafted by Karson Metzer at (INVALID LOCATION)
[2021-05-22 21:19:15.630] CRAFT: The sandstone brick crafted by Karson Metzer at (INVALID LOCATION)
[2021-05-22 21:19:34.326] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (173, 212, 2))
[2021-05-22 21:19:40.539] CRAFT: The statue of an assistant crafted by Karson Metzer at (Wasteland (61, 118, 2))
[2021-05-22 21:19:45.923] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (175, 211, 2))
[2021-05-22 21:20:08.139] CRAFT: The metal rod crafted by Akaigo Bia at (INVALID LOCATION)
[2021-05-22 21:20:09.894] CRAFT: The metal rod crafted by Akaigo Bia at (INVALID LOCATION)
[2021-05-22 21:20:20.604] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (175, 212, 2))
[2021-05-22 21:20:38.515] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (173, 210, 2))
[2021-05-22 21:20:50.127] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (175, 210, 2))
[2021-05-22 21:21:04.408] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (174, 211, 2))
[2021-05-22 21:21:08.866] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (174, 210, 2))
[2021-05-22 21:21:23.334] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (172, 211, 2))
[2021-05-22 21:21:40.417] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (176, 212, 2))
[2021-05-22 21:21:49.504] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (175, 213, 2))
[2021-05-22 21:22:18.846] CRAFT: The metal bars crafted by Akaigo Bia at (Wasteland (174, 213, 2))
[2021-05-22 21:32:17.131] CRAFT: The machine frame crafted by Erika Miller at (Followers of the Apocalypse (84, 48, 2))
[2021-05-22 21:33:33.663] CRAFT: The machine frame crafted by Jose Amplato at (Enclave (135, 23, 3))
[2021-05-22 21:34:54.709] CRAFT: The machine frame crafted by Erika Miller at (Followers of the Apocalypse (91, 56, 2))
[2021-05-22 21:37:33.929] CRAFT: The machine frame crafted by Jose Amplato at (Enclave (139, 17, 3))
[2021-05-22 21:51:54.775] CRAFT: The girder crafted by Wesley Aultman at (Wasteland (170, 215, 2))
[2021-05-22 21:58:50.889] CRAFT: The iron chair crafted by Ze Neguinho at (Tunnel (149, 101, 3))
[2021-05-22 21:59:32.566] CRAFT: The machine frame crafted by Jose Amplato at (Enclave (140, 20, 3))
